"idpersona","cod_materia","aprueba","nombrecolegio","idpais","anio","idtipoalumno","fecha_examen"
113301,"16264","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16265","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16266","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16267","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16268","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16269","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16270","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16271","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16272","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16273","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
113301,"16275","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,16/08/2022
113301,"16276","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,25/08/2022
113301,"E0499","S","COLEGIO POLIMODAL ""PIRAGINE NIVEYRO""",54,2022,2,06/04/2022
51007,"A02","S","OTROS",54,2022,2,03/08/2022
113286,"MA002","S","ESCUELA NORMAL PROF. VICTOR MERCANTE",54,2022,2,16/08/2022
113195,"16257","S","BACHILLERATO PCIAL. N 015 LEGISLATURA DE LA PROV.DE JUJ",54,2022,2,28/09/2022
113195,"16258","S","BACHILLERATO PCIAL. N 015 LEGISLATURA DE LA PROV.DE JUJ",54,2022,2,06/12/2022
113248,"MA002","S","PUERTO ARGENTINO",54,2022,2,25/11/2022
113347,"16138","S","ESCUELA DE EDUCACION TECNICA FRANCISCO TOBAR EX NRO. 14",54,2022,2,29/07/2022
113347,"16139","S","ESCUELA DE EDUCACION TECNICA FRANCISCO TOBAR EX NRO. 14",54,2022,2,27/07/2022
113347,"E0508","S","ESCUELA DE EDUCACION TECNICA FRANCISCO TOBAR EX NRO. 14",54,2022,2,05/08/2022
113244,"A01","S","ESCUELA BILINGÜE ARCO IRIS",54,2022,2,08/07/2022
113244,"A03","S","ESCUELA BILINGÜE ARCO IRIS",54,2022,2,04/07/2022
76225,"16225","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16256","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16257","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
113412,"A03","S","JUAN ABDALA CHAYEP",54,2022,2,04/07/2022
113394,"A01","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,01/08/2022
113394,"A02","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,04/08/2022
113394,"A03","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,04/08/2022
113394,"A04","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,21/12/2022
113394,"A05","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,21/12/2022
113394,"A06","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,21/12/2022
113375,"A01","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,07/11/2022
113375,"A02","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,04/08/2022
113375,"A03","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,04/08/2022
113375,"A06","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,21/12/2022
76225,"16258","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16259","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16260","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16261","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,31/05/2022
76225,"16262","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16263","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16264","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16265","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16266","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16267","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16268","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16269","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16270","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16271","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16272","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16273","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
76225,"16275","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,08/07/2022
76225,"E0499","S","PRESIDENTE DE LA NACION DR. ARTURO ILLIA",54,2022,2,06/04/2022
112856,"X","S","COLEGIO N° 789",54,2022,2,23/06/2022
113393,"16289-24","S","COLEGIO N° 729",54,2022,2,17/08/2022
113393,"16291-24","S","COLEGIO N° 729",54,2022,2,08/07/2022
113393,"16293-24","S","COLEGIO N° 729",54,2022,2,01/12/2022
113381,"A01","S","DON SANTIAGO ESTRADA",54,2022,2,26/07/2022
113381,"A02","S","DON SANTIAGO ESTRADA",54,2022,2,03/08/2022
113381,"A03","S","DON SANTIAGO ESTRADA",54,2022,2,08/07/2022
113413,"CSB03","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,20/08/2022
113413,"CSB05","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,08/12/2022
113413,"CSB28","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,25/07/2022
112856,"X","S","COLEGIO N° 789",54,2022,2,26/07/2022
112856,"X","S","COLEGIO N° 789",54,2022,2,29/07/2022
112856,"X","S","COLEGIO N° 789",54,2022,2,30/11/2022
88649,"16225","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
113420,"16138","S","ESC. SECUNDARIA BASICA NRO. 5",54,2022,2,29/07/2022
113420,"16139","S","ESC. SECUNDARIA BASICA NRO. 5",54,2022,2,27/07/2022
113439,"11008","S","LICEO MILITAR ""GENERAL ROCA""",54,2022,2,12/12/2022
113439,"12002","S","LICEO MILITAR ""GENERAL ROCA""",54,2022,2,17/08/2022
113438,"10086","S","COLEGIO SAN PABLO",54,2022,2,19/08/2022
113438,"12002","S","COLEGIO SAN PABLO",54,2022,2,12/12/2022
113410,"10085","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,16/08/2022
113410,"16085","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,23/11/2022
113432,"16139","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,27/07/2022
113366,"131","S","ESCUELA PROVINCIAL N° 770",54,2022,2,06/12/2022
113366,"141","S","ESCUELA PROVINCIAL N° 770",54,2022,2,27/07/2022
113366,"161","S","ESCUELA PROVINCIAL N° 770",54,2022,2,30/11/2022
64848,"10081","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"10085","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"10089","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"11008","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"11010","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12002","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12003","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12005","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12010","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12011","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12014","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12016","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"12023","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"14023","S","ALFONSINA STORNI",54,2022,9,26/04/2022
64848,"16008","S","ALFONSINA STORNI",54,2022,9,26/04/2022
88649,"16256","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,02/05/2022
88649,"16257","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16258","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16259","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16260","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16261","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16262","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16263","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16264","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16265","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16266","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16267","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16268","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16269","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16270","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16271","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16272","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"16273","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
88649,"E0499","S","ESTABLECIMIENTOS EDUCATIVO PROVINCIAL N° 784 DR. MARIO ABEL AMAYA",54,2022,2,06/04/2022
113330,"10085-20","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,03/08/2022
113330,"16138","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,29/07/2022
113330,"16139","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,27/07/2022
113330,"E0508","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,05/08/2022
113288,"MA002","S","GOBERNADOR FONTANA",54,2022,2,29/07/2022
113288,"QU001","S","GOBERNADOR FONTANA",54,2022,2,05/12/2022
113293,"16257","S","COLEGIO N° 746",54,2022,2,17/08/2022
113293,"16258","S","COLEGIO N° 746",54,2022,2,16/08/2022
113309,"16257","S","ESCUELA PROVINCIAL N° 745",54,2022,2,04/08/2022
113373,"16225","S","COLEGIO SAGRADA FAMILIA (EX JUAN XXIII)",54,2022,2,15/12/2022
112371,"FA007","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,2,17/05/2022
112371,"IF001","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,2,02/12/2022
112371,"IF002","S","TTE. CNEL. DE MARINA LUIS PIEDRABUENA",54,2022,2,28/09/2022
113380,"16291-24","S","DR. JULIAN RIPA",54,2022,2,08/07/2022
113380,"16293-24","S","DR. JULIAN RIPA",54,2022,2,01/12/2022
113428,"TU001","S","COLEGIO N° 789",54,2022,2,08/12/2022
113428,"TU002","S","COLEGIO N° 789",54,2022,2,09/12/2022
113428,"TU003","S","COLEGIO N° 789",54,2022,2,12/12/2022
113428,"TU004","S","COLEGIO N° 789",54,2022,2,01/12/2022
113428,"TU005","S","COLEGIO N° 789",54,2022,2,20/12/2022
113373,"16257","S","COLEGIO SAGRADA FAMILIA (EX JUAN XXIII)",54,2022,2,07/12/2022
113373,"16258","S","COLEGIO SAGRADA FAMILIA (EX JUAN XXIII)",54,2022,2,16/08/2022
113373,"16259","S","COLEGIO SAGRADA FAMILIA (EX JUAN XXIII)",54,2022,2,05/12/2022
113287,"16257","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,17/08/2022
113287,"16258","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,27/09/2022
113287,"16259","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,05/12/2022
113287,"16260","S","INSTITUTO SANTO DOMINGO SAVIO",54,2022,2,06/12/2022
113348,"16139","S","DR. PASTOR SCHNEIDER",54,2022,2,27/07/2022
113372,"16257","S","DR. PASTOR SCHNEIDER",54,2022,2,17/08/2022
113372,"16258","S","DR. PASTOR SCHNEIDER",54,2022,2,16/08/2022
113372,"16259","S","DR. PASTOR SCHNEIDER",54,2022,2,05/12/2022
113339,"FA007","S","ESCUELA PROVINCIAL N° 751",54,2022,2,16/12/2022
113339,"IF002","S","ESCUELA PROVINCIAL N° 751",54,2022,2,29/07/2022
113325,"16225","S","ESCUELA SECUNDARIA NRO.  8",54,2022,2,15/12/2022
113325,"16257","S","ESCUELA SECUNDARIA NRO.  8",54,2022,2,07/12/2022
113325,"16258","S","ESCUELA SECUNDARIA NRO.  8",54,2022,2,16/08/2022
113325,"16259","S","ESCUELA SECUNDARIA NRO.  8",54,2022,2,05/12/2022
113322,"16139","S","ESCUELA NORMAL SUPERIOR GRAL JOSE DE SAN MARTIN",54,2022,2,29/09/2022
440,"FG001","S","INSTITUTO MARTIN RIVADAVIA",54,2022,2,08/06/2022
440,"FG003","S","INSTITUTO MARTIN RIVADAVIA",54,2022,2,08/06/2022
113354,"A01","S","CENT 013",54,2022,2,26/07/2022
113354,"A02","S","CENT 013",54,2022,2,03/08/2022
113354,"A03","S","CENT 013",54,2022,2,16/08/2022
113417,"16085","S","GOBERNADOR FONTANA",54,2022,2,23/11/2022
113463,"10085-20","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,03/08/2022
113463,"16139","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,27/07/2022
113384,"16138","S","INSTITUTO SECUNDARIO MARCELO SPINOLA",54,2022,2,29/07/2022
113384,"16139","S","INSTITUTO SECUNDARIO MARCELO SPINOLA",54,2022,2,27/07/2022
113423,"HIB04","S","COLEGIO PADRE LUCIO SABATTI",54,2022,2,29/11/2022
30253,"16225","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16256","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16257","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16258","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16259","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16260","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16261","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16262","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16263","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16264","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16265","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16266","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16267","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16268","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16269","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16270","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16271","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16272","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"16273","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
30253,"E0499","S","ESCUELA PROVINCIAL N°761",54,2022,2,06/04/2022
113083,"LE002","S","AVIADORES DE MALVINAS",54,2022,2,06/12/2022
113083,"LE004","S","AVIADORES DE MALVINAS",54,2022,2,29/07/2022
113037,"131","S","ESCUELA PROVINCIAL N° 742",54,2022,2,06/12/2022
113098,"A02","S","DR. PASTOR SCHNEIDER",54,2022,2,17/11/2022
113098,"A03","S","DR. PASTOR SCHNEIDER",54,2022,2,18/11/2022
112715,"131","S","ESCUELA PROVINCIAL N° 764",54,2022,2,06/12/2022
113032,"121","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,23/06/2022
113032,"141","S","COLEGIO PROVINCIAL NRO 710",54,2022,2,30/11/2022
113048,"121","S","ESCUELA N° 7721",54,2022,2,24/11/2022
113048,"141","S","ESCUELA N° 7721",54,2022,2,30/06/2022
113108,"111","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"121","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,24/11/2022
113108,"131","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,06/12/2022
113108,"141","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"151","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"161","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,30/06/2022
113108,"242","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"252","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"262","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,29/11/2022
113108,"353","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,14/12/2022
113108,"355","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"447","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
113108,"5412","S","INSTITUTO MARÍA AUXILIADORA",54,2022,2,01/09/2022
36444,"16225","S","ESCUELA PROVINCIAL N° 764",54,2022,2,15/12/2022
113121,"16225","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16256","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16257","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16258","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16259","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16260","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16261","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16262","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16263","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16264","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16265","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16266","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16267","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16268","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16269","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16270","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16271","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16272","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16273","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113121,"16275","S","INSTITUTO CAMWY",54,2022,2,16/08/2022
113121,"16276","S","INSTITUTO CAMWY",54,2022,2,26/07/2022
113121,"E0499","S","INSTITUTO CAMWY",54,2022,2,06/04/2022
113133,"A01","S","CENTRO POLIVALENTE DE ARTE DE RIO GRANDE",54,2022,2,25/07/2022
113133,"A02","S","CENTRO POLIVALENTE DE ARTE DE RIO GRANDE",54,2022,2,09/08/2022
113133,"A03","S","CENTRO POLIVALENTE DE ARTE DE RIO GRANDE",54,2022,2,25/07/2022
80984,"16225","S","COLEGIO SUPERIOR NRO. 1 FUERZA AEREA ARGENTINA",54,2022,2,15/12/2022
80984,"16258","S","COLEGIO SUPERIOR NRO. 1 FUERZA AEREA ARGENTINA",54,2022,2,18/10/2022
80984,"16259","S","COLEGIO SUPERIOR NRO. 1 FUERZA AEREA ARGENTINA",54,2022,2,05/12/2022
113424,"16257","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES",54,2022,2,28/09/2022
113424,"16258","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES",54,2022,2,16/08/2022
113424,"16259","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES",54,2022,2,15/12/2022
113424,"16260","S","COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES",54,2022,2,16/12/2022
113429,"16257","S","SOLDADO MARIO ALMONACID",54,2022,2,07/12/2022
113429,"16258","S","SOLDADO MARIO ALMONACID",54,2022,2,27/09/2022
113429,"16259","S","SOLDADO MARIO ALMONACID",54,2022,2,05/12/2022
113418,"10085-20","S","COLEGIO CERVANTES",54,2022,2,03/08/2022
113418,"16138","S","COLEGIO CERVANTES",54,2022,2,29/07/2022
113418,"16139","S","COLEGIO CERVANTES",54,2022,2,27/07/2022
91270,"16138","S","DR. PASTOR SCHNEIDER",54,2022,2,29/07/2022
91270,"16139","S","DR. PASTOR SCHNEIDER",54,2022,2,27/07/2022
113466,"FA007","S","LICEO MILITAR ""GENERAL ROCA""",54,2022,2,22/06/2022
113431,"16138","S","COLEGIO CERVANTES",54,2022,2,22/08/2022
113431,"16139","S","COLEGIO CERVANTES",54,2022,2,27/07/2022
113402,"10085-20","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,2,03/08/2022
113402,"16138","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,2,29/07/2022
113402,"16139","S","COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""",54,2022,2,20/10/2022
113406,"MA001","S","DR. PASTOR SCHNEIDER",54,2022,2,08/07/2022
113406,"MA002","S","DR. PASTOR SCHNEIDER",54,2022,2,07/07/2022
113406,"QU001","S","DR. PASTOR SCHNEIDER",54,2022,2,05/12/2022
36444,"16257","S","ESCUELA PROVINCIAL N° 764",54,2022,2,17/08/2022
36444,"16258","S","ESCUELA PROVINCIAL N° 764",54,2022,2,16/08/2022
36444,"16259","S","ESCUELA PROVINCIAL N° 764",54,2022,2,05/12/2022
36444,"16260","S","ESCUELA PROVINCIAL N° 764",54,2022,2,06/12/2022
36444,"16261","S","ESCUELA PROVINCIAL N° 764",54,2022,2,01/12/2022
113295,"TS002","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,2,27/12/2022
113295,"TS003","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,2,05/12/2022
113295,"TS004","S","ESCUELA NRO. 718 (ORIENTACIÓN TÉCNICO EN TURISMO)",54,2022,2,12/12/2022
113369,"16138","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,29/07/2022
113369,"16139","S","INSTITUTO LEONARDO DA VINCI",54,2022,2,27/07/2022
113549,"10085-20","S","ESCUELA PROVINCIAL N° 745",54,2022,2,03/08/2022
113359,"MA001","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,16/12/2022
113359,"MA002","S","ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA",54,2022,2,14/12/2022
113549,"16138","S","ESCUELA PROVINCIAL N° 745",54,2022,2,29/07/2022
113458,"FA007","S","Colegio Secundario Rural N° 7724",54,2022,2,14/12/2022
113549,"16139","S","ESCUELA PROVINCIAL N° 745",54,2022,2,27/07/2022
113496,"10085-20","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,03/08/2022
113464,"FA007","S","DR. JULIAN RIPA",54,2022,2,14/12/2022
113496,"16138","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,29/07/2022
113496,"16139","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,27/07/2022
113496,"E0508","S","COLEGIO POLIMODAL PADRE MANUEL GONZALEZ",54,2022,2,05/08/2022
113551,"10085-20","S","COLEGIO CERVANTES",54,2022,2,03/08/2022
113551,"16138","S","COLEGIO CERVANTES",54,2022,2,29/07/2022
113551,"16139","S","COLEGIO CERVANTES",54,2022,2,27/07/2022
101118,"16291-24","S","PRÓSPERO PALAZZO",54,2022,2,08/07/2022
112993,"CP001","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,12/12/2022
112993,"CP002","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,16/12/2022
112993,"CP004","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,08/11/2022
112993,"CP005","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,08/11/2022
112993,"CP006","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,05/12/2022
112993,"CP011","S","ESCUELA DE EDUCACION MEDIA N° 7 MAYOR ALFREDO ARRIE""(EX ESCUELA  NACIONAL DE COMERCIO )",54,2022,2,15/12/2022
113497,"MA001","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,27/07/2022
113497,"MA002","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,16/08/2022
113497,"QU001","S","COLEGIO UNIVERSITARIO PATAGÓNICO",54,2022,2,05/12/2022
109739,"16225","S","COLEGIO GRAL.MANUEL BELGRANO",54,2022,9,06/04/2022
109739,"16256","S","COLEGIO GRAL.MANUEL BELGRANO",54,2022,9,06/04/2022
